initial_alias,name
ENSMUSG00000063458,Lrmda
ENSMUSG00000046716,Vmn1r67
ENSMUSG00000108043,Zim3
ENSMUSG00000114352,4931407E12Rik
ENSMUSG00000109430,Gm44585
ENSMUSG00000056296,Synpr
ENSMUSG00000022262,Dnah5
ENSMUSG00000110308,Gm45516
ENSMUSG00000079357,Gm11100
ENSMUSG00000101514,Gm5524
ENSMUSG00000108095,Gm44067
ENSMUSG00000097875,Gm26704
ENSMUSG00000109382,4930567K12Rik
ENSMUSG00000114324,Gm18135
ENSMUSG00000030345,Dyrk4
ENSMUSG00000102317,Gm37628
ENSMUSG00000086050,Gm16045
ENSMUSG00000054156,Gm4894
ENSMUSG00000030344,Akap3
ENSMUSG00000107478,Gm45234
ENSMUSG00000100225,Gm29097
ENSMUSG00000086431,Gm14929
ENSMUSG00000079434,Neu2
ENSMUSG00000084217,Setd9-ps
ENSMUSG00000109692,Gm8575
ENSMUSG00000109823,Gm45388
ENSMUSG00000115339,Gm48913
ENSMUSG00000087968,Gm25395
ENSMUSG00000110397,Gm45540
ENSMUSG00000077582,Gm24374
ENSMUSG00000110406,4930470O06Rik
ENSMUSG00000109708,Gm45809
ENSMUSG00000081134,Gm14913
ENSMUSG00000037362,Ccn3
ENSMUSG00000079293,Clec7a
ENSMUSG00000030160,Tmem52b
ENSMUSG00000111902,Gm4921
ENSMUSG00000086727,4931428L18Rik
ENSMUSG00000083136,Gm15170
ENSMUSG00000052417,Or2t6
ENSMUSG00000046167,Gldn
ENSMUSG00000110463,Gm35998
ENSMUSG00000096890,Gm20797
ENSMUSG00000047798,Cd300lf
ENSMUSG00002075090,Gm54492
ENSMUSG00000030235,Slco1c1
ENSMUSG00000110256,Gm45412
ENSMUSG00000110017,Gm45237
ENSMUSG00000037363,Letm2
ENSMUSG00000072049,Vmn2r121
ENSMUSG00000096553,Gm10097
ENSMUSG00000026224,4933407L21Rik
ENSMUSG00000079227,Ccr5
ENSMUSG00000107466,Gm44425
ENSMUSG00000065587,Mir34c
ENSMUSG00000110372,Gm8096
ENSMUSG00000062991,Nrg1
ENSMUSG00000079048,4933413L06Rik
ENSMUSG00000074829,2010315B03Rik
ENSMUSG00000067541,A630073D07Rik
ENSMUSG00000081546,Gm14927
ENSMUSG00000110361,Gm8291
ENSMUSG00000079432,Gm15023
ENSMUSG00000111199,Gm47875
ENSMUSG00000103270,Gm37915
ENSMUSG00000052974,Cyp2f2
ENSMUSG00000115772,Gm48935
ENSMUSG00000114686,Gm4573
ENSMUSG00000018259,Prl8a2
ENSMUSG00000113449,Gm48073
ENSMUSG00000058200,Or51b4
ENSMUSG00000044899,Or52h2
ENSMUSG00000103656,Gm37205
ENSMUSG00000108383,Gm6567
ENSMUSG00000100236,Gm3841
ENSMUSG00000078616,Trim30c
ENSMUSG00000073925,Or52u1
ENSMUSG00000073920,Or56b2
ENSMUSG00000075549,Gm6878
ENSMUSG00000097527,1700112J16Rik
ENSMUSG00000108846,Gm10623
ENSMUSG00000109133,Gm45098
ENSMUSG00000093405,Gm20684
ENSMUSG00000110117,Gm17990
ENSMUSG00000096714,Or2ag17
ENSMUSG00000032766,Gng11
ENSMUSG00000109178,Gm3257
ENSMUSG00000090706,Gm17233
ENSMUSG00000073900,Or2ag20
ENSMUSG00000096463,Gm21750
ENSMUSG00000109122,A230103L15Rik
ENSMUSG00000025754,Agbl1
ENSMUSG00000108536,Gm45059
ENSMUSG00000039236,Isg20
ENSMUSG00000091132,Gm17109
ENSMUSG00000102684,Gm37374
ENSMUSG00000113411,Gm48643
ENSMUSG00000054498,Or6f1
ENSMUSG00000108994,Gm31663
ENSMUSG00000051515,Fam181b
ENSMUSG00000085792,Gm15414
ENSMUSG00000104815,Trav5-2
ENSMUSG00000102259,Gm38230
ENSMUSG00000051877,Vmn2r72
ENSMUSG00000050028,Or11h6
ENSMUSG00000109091,Gm44827
ENSMUSG00000111840,Gm48832
ENSMUSG00000082714,Gm15120
ENSMUSG00000109046,Gm44571
ENSMUSG00000108991,Gm45807
ENSMUSG00000114408,Gm47810
ENSMUSG00000032942,Ucp3
ENSMUSG00000038570,Saxo2
ENSMUSG00000082210,Gm14382
ENSMUSG00000061877,BC048679
ENSMUSG00000103869,Gm37420
ENSMUSG00000084978,Gm11655
ENSMUSG00000108321,Gm44649
ENSMUSG00000104080,Gm38279
ENSMUSG00000112963,Gm6093
ENSMUSG00000108886,Gm44830
ENSMUSG00000109308,Gm44743
ENSMUSG00000044453,Ffar1
ENSMUSG00000115762,Gm34907
ENSMUSG00000081317,Gm12757
ENSMUSG00000099344,Gm6669
ENSMUSG00000108841,Frmpd2
ENSMUSG00000078127,Fam170b
ENSMUSG00000101086,Gm28651
ENSMUSG00000115386,Gm35909
ENSMUSG00000042828,Trim72
ENSMUSG00000109225,4930513N20Rik
ENSMUSG00000111303,4930502A04Rik
ENSMUSG00000090538,Gm4775
ENSMUSG00000118859,Gm26316
ENSMUSG00000104614,Fbxw27
ENSMUSG00000013083,2200002J24Rik
ENSMUSG00000115606,Gm17932
ENSMUSG00000006529,Itih1
ENSMUSG00000083719,Gm15161
ENSMUSG00000115786,Gm4486
ENSMUSG00000114503,Gm20242
ENSMUSG00000086742,Gm16201
ENSMUSG00000093551,4930505G20Rik
ENSMUSG00000087569,Actb-ps1
ENSMUSG00000026173,Plcd4
ENSMUSG00000101877,Gm8176
ENSMUSG00000020945,Lyzl6
ENSMUSG00000091816,Gm17141
ENSMUSG00000108325,Gm44898
ENSMUSG00000080817,Gm13751
ENSMUSG00000108519,4833421K07Rik
ENSMUSG00000115733,Gm49001
ENSMUSG00000102124,Gm29296
ENSMUSG00000064140,Trim38
ENSMUSG00000109051,Gm44913
ENSMUSG00000051074,4930579K19Rik
ENSMUSG00000103638,Gm38327
ENSMUSG00000099170,5730403I07Rik
ENSMUSG00000113484,Gm47157
ENSMUSG00000022018,Rgcc
ENSMUSG00000098125,Gm9578
ENSMUSG00000108736,Gm45151
ENSMUSG00000066175,2510046G10Rik
ENSMUSG00000044689,Gm13749
ENSMUSG00000047085,Lrrc4b
ENSMUSG00000108884,Gm45792
ENSMUSG00000047026,Acsm4
ENSMUSG00000047528,Flacc1
ENSMUSG00000108455,Gm44745
ENSMUSG00000020617,1700012B07Rik
ENSMUSG00002075589,Gm54885
ENSMUSG00000059203,Il1rapl2
ENSMUSG00000044457,Stk-ps2
ENSMUSG00000115178,Gm49220
ENSMUSG00000100798,Gm19589
ENSMUSG00000032419,Tbx18
ENSMUSG00000039578,Ccser1
ENSMUSG00000107917,Gm44235
ENSMUSG00000109775,Gm45297
ENSMUSG00000107770,Gm44126
ENSMUSG00000107441,Gm31747
ENSMUSG00000064346,mt-Tw
ENSMUSG00000104501,Gm37736
ENSMUSG00000073002,Vamp5
ENSMUSG00000026343,Gpr39
ENSMUSG00000113713,Gm48240
ENSMUSG00000114743,Gm34672
ENSMUSG00000045608,Dbx2
ENSMUSG00000065750,Gm23346
ENSMUSG00000101610,Gm7560
ENSMUSG00000106737,Gm42962
ENSMUSG00000076550,Igkv4-63
ENSMUSG00000114359,Gm47816
ENSMUSG00000107508,Gm44083
ENSMUSG00000107799,Gm38825
ENSMUSG00000099760,Gm28800
ENSMUSG00000065692,Gm25410
ENSMUSG00000047295,Smgc
ENSMUSG00000059654,Reg1
ENSMUSG00000038700,Hoxb5
ENSMUSG00000110634,Gm45895
ENSMUSG00000113090,Gm48190
ENSMUSG00000114273,Gm34585
ENSMUSG00000108236,0610033M10Rik
ENSMUSG00000049409,Prokr1
ENSMUSG00000048391,Or7g25
ENSMUSG00000044471,Lncpint
ENSMUSG00000051262,Nat8f3
ENSMUSG00000113862,Gm7537
ENSMUSG00000110670,Gm30132
ENSMUSG00000111993,Gm48018
ENSMUSG00002076768,Gm54432
ENSMUSG00000091749,Tspy-ps
ENSMUSG00000107991,Gm43919
ENSMUSG00000082939,Gm14881
ENSMUSG00000110475,Gm31036
ENSMUSG00000085857,Gm15392
ENSMUSG00000020010,Vnn3
ENSMUSG00000107412,Gm20383
ENSMUSG00000097098,9330111N05Rik
ENSMUSG00000069925,4932416K20Rik
ENSMUSG00000068601,Gm10244
ENSMUSG00000097150,Gm26513
ENSMUSG00000102287,Gm37003
ENSMUSG00000107875,Gm54719
ENSMUSG00000025888,Casp1
ENSMUSG00000043931,Gimap7
ENSMUSG00000097960,A330074K22Rik
ENSMUSG00000090079,Gm15849
ENSMUSG00000102356,1700047N06Rik
ENSMUSG00000107481,4833403J16Rik
ENSMUSG00000097087,Gm26878
ENSMUSG00000039110,Mycbpap
ENSMUSG00000044205,Or8b57
ENSMUSG00000094701,Or8b51
ENSMUSG00000049864,Or8c10
ENSMUSG00000086946,Gm15527
ENSMUSG00000116011,Gm49501
ENSMUSG00000071302,2610044O15Rik8
ENSMUSG00000113027,Gm7040
ENSMUSG00000046834,Krt1
ENSMUSG00000029832,Nfe2l3
ENSMUSG00000114234,Gm3131
ENSMUSG00000087444,Gm5475
ENSMUSG00000113485,Gm48000
ENSMUSG00000111211,Gm48233
ENSMUSG00000110894,Gm48335
ENSMUSG00000051793,Or8s5
ENSMUSG00000037140,Tas2r108
ENSMUSG00000046764,A530053G22Rik
ENSMUSG00000115964,Gm6979
ENSMUSG00000101258,Gm29477
ENSMUSG00000037788,Vopp1
ENSMUSG00000095452,Gm20795
ENSMUSG00000116426,Gm30567
ENSMUSG00000113502,Gm47411
ENSMUSG00000053399,Adamts18
ENSMUSG00000093535,4930533I22Rik
ENSMUSG00000112803,Gm36543
ENSMUSG00000111100,Gm47535
ENSMUSG00000111707,Gm9662
ENSMUSG00000026450,Chit1
ENSMUSG00000114808,Gm47947
ENSMUSG00000090346,Vmn1r5
ENSMUSG00000108260,Gm3793
ENSMUSG00000044499,Hs3st5
ENSMUSG00000095667,Or7g34
ENSMUSG00000116220,A430088P11Rik
ENSMUSG00000092625,Gm20404
ENSMUSG00000053469,Tg
ENSMUSG00000114094,Gm48375
ENSMUSG00000111771,Gm47465
ENSMUSG00000074868,Gm6478
ENSMUSG00000009394,Syn2
ENSMUSG00000061762,Tac1
ENSMUSG00000112698,Gm7525
ENSMUSG00000050147,F2rl3
ENSMUSG00002075662,Gm55215
ENSMUSG00000034000,Neu4
ENSMUSG00000106822,Gm43533
ENSMUSG00000110563,Gm45791
ENSMUSG00000044678,Ly6k
ENSMUSG00000113812,Gm48699
ENSMUSG00000070330,Tmem235
ENSMUSG00000062694,Cav3
ENSMUSG00000114175,Gm48051
ENSMUSG00000110216,Gm36325
ENSMUSG00000113379,Gm46436
ENSMUSG00000099148,Gm3331
ENSMUSG00000090549,Rpl28-ps4
ENSMUSG00000050526,Mgat4f
ENSMUSG00000095812,Gm5473
ENSMUSG00000090002,Gm16006
ENSMUSG00000097385,Gm26814
ENSMUSG00000114959,G630093K05Rik
ENSMUSG00000104057,Gm38130
ENSMUSG00000112816,Gm48798
ENSMUSG00000033355,Rtp4
ENSMUSG00000108096,Minpp1-ps
ENSMUSG00000109879,Gm10997
ENSMUSG00000083905,Gm15355
ENSMUSG00000110454,Gm45911
ENSMUSG00002076822,Gm54656
ENSMUSG00000097831,4930540M05Rik
ENSMUSG00000021381,Barx1
ENSMUSG00000062497,Or9s15
ENSMUSG00000064673,Gm22805
ENSMUSG00000094676,Gm10105
ENSMUSG00000088961,Gm22089
ENSMUSG00000083037,Gm14900
ENSMUSG00000112404,Gm32442
ENSMUSG00000097480,Gm9499
ENSMUSG00000099452,Gm28502
ENSMUSG00000103060,Gm36969
ENSMUSG00000079462,Gm15737
ENSMUSG00000111312,Gm47205
ENSMUSG00000021680,Crhbp
ENSMUSG00000071522,Or2w1
ENSMUSG00000114014,Gm48350
ENSMUSG00000066897,Or7e176
ENSMUSG00002076551,Gm55135
ENSMUSG00000076144,Mir709
ENSMUSG00000087340,Gm15228
ENSMUSG00000078179,Rnf148
ENSMUSG00000066905,Or7e169
ENSMUSG00000098958,Mir6933
ENSMUSG00002075885,Gm54584
ENSMUSG00000098086,1700120C18Rik
ENSMUSG00000109726,Gm45638
ENSMUSG00000082915,Gm15240
ENSMUSG00000029685,Asb15
ENSMUSG00000111231,Gm47054
ENSMUSG00000021620,Acot12
ENSMUSG00000094277,Gm21726
ENSMUSG00000066896,Or7e178
ENSMUSG00000062818,Vmn1r51
ENSMUSG00000111002,Gm47674
ENSMUSG00000075588,Hoxb2
ENSMUSG00000002459,Rgs20
ENSMUSG00000110044,Gm45434
ENSMUSG00000030068,Gm20696
ENSMUSG00000105160,A530030E21Rik
ENSMUSG00000086912,4930505O20Rik
ENSMUSG00000106944,Gm43843
ENSMUSG00000107655,Gm44220
ENSMUSG00000091183,Gm5141
ENSMUSG00000110602,Or8p1-ps1
ENSMUSG00000094429,Gm19965
ENSMUSG00000021675,F2rl2
ENSMUSG00000083658,ENSMUSG00000083658
ENSMUSG00000041126,H2az2
ENSMUSG00000061393,Acvr2b
ENSMUSG00000042271,Nxt2
ENSMUSG00000025935,Tram1
ENSMUSG00000026753,Ppp6c
ENSMUSG00000032009,Sesn3
ENSMUSG00000015143,Actn1
ENSMUSG00000021451,Sema4d
ENSMUSG00000027378,Nphp1
ENSMUSG00000023088,Abcc1
ENSMUSG00000015653,Steap2
ENSMUSG00000087207,Gm13147
ENSMUSG00000046753,Ccdc66
ENSMUSG00000057133,Chd6
ENSMUSG00000026502,Desi2
ENSMUSG00000028995,Hycc1
ENSMUSG00000041997,Tlk1
ENSMUSG00000000544,Gpa33
ENSMUSG00000021248,Tmed10
ENSMUSG00000016028,Celsr1
ENSMUSG00000074283,Zfp109
ENSMUSG00000028476,Reck
ENSMUSG00000029642,Polr1d
ENSMUSG00000037640,Zfp60
ENSMUSG00000018707,Dync1h1
ENSMUSG00000045382,Cxcr4
ENSMUSG00000040274,Cdk6
ENSMUSG00000036053,Fmnl2
ENSMUSG00000054604,Cggbp1
ENSMUSG00000087026,A230103J11Rik
ENSMUSG00000113764,Gm48617
ENSMUSG00000103739,Gm37653
ENSMUSG00000109429,Gm45223
ENSMUSG00000094443,Sgo2b
ENSMUSG00000026158,Ogfrl1
ENSMUSG00000022817,Itgb5
ENSMUSG00000008429,Herpud2
ENSMUSG00000038677,Scube3
ENSMUSG00000020283,Pex13
ENSMUSG00000039985,Sinhcaf
ENSMUSG00000040717,Il17rd
ENSMUSG00000023927,Satb1
ENSMUSG00000044072,Eml6
ENSMUSG00000033491,Prss35
ENSMUSG00000080465,Snord94
ENSMUSG00000069495,Epc2
ENSMUSG00000061665,Cd2ap
ENSMUSG00000022911,Arl13b
ENSMUSG00000074865,Zfp934
ENSMUSG00000032745,Gpbp1
ENSMUSG00000007594,Hapln4
ENSMUSG00000019883,Echdc1
ENSMUSG00000026698,Pigc
ENSMUSG00000090624,Gm17060
ENSMUSG00000056216,Cebpg
ENSMUSG00000099104,Gm17087
ENSMUSG00000022332,Khdrbs3
ENSMUSG00000066000,Zfp979
ENSMUSG00000024067,Dpy30
ENSMUSG00000029859,Epha1
ENSMUSG00000019732,Calr3
ENSMUSG00000037971,1110032A03Rik
ENSMUSG00000020973,Dnaaf2
ENSMUSG00000028822,Tmem50a
ENSMUSG00000005802,Slc30a4
ENSMUSG00000031934,Panx1
ENSMUSG00000015672,Mrpl32
ENSMUSG00000024795,Kif20b
ENSMUSG00000057181,5730455P16Rik
ENSMUSG00000078234,Klhdc7a
ENSMUSG00000020634,Ubxn2a
ENSMUSG00000026740,Dnajc1
ENSMUSG00000022204,Ngdn
ENSMUSG00000008489,Elavl2
ENSMUSG00000058690,Ccser2
ENSMUSG00000029265,Dr1
ENSMUSG00000105253,Gm42522
ENSMUSG00000061469,Msantd5
ENSMUSG00000032349,Elovl5
ENSMUSG00000113260,Gm53057
ENSMUSG00000067787,Blcap
ENSMUSG00000036006,Ripor2
ENSMUSG00000097352,C920009B18Rik
ENSMUSG00000098559,Gm15013
ENSMUSG00000030557,Mef2a
ENSMUSG00000090553,Snrpe
ENSMUSG00000038119,Cdon
ENSMUSG00000034574,Daam1
ENSMUSG00000037016,Frem2
ENSMUSG00000043252,Tmem64
ENSMUSG00000035245,Eogt
ENSMUSG00000017146,Brca1
ENSMUSG00000021190,Lgmn
ENSMUSG00000033161,Atp1a1
ENSMUSG00000020805,Slc13a5
ENSMUSG00000026223,Itm2c
ENSMUSG00000043300,B3galnt1
ENSMUSG00000025862,Stag2
ENSMUSG00000034462,Pkd2
ENSMUSG00000078713,Tomm5
ENSMUSG00000026640,Plxna2
ENSMUSG00000032423,Syncrip
ENSMUSG00000101281,Gm8449
ENSMUSG00000024066,Xdh
ENSMUSG00000004885,Crabp2
ENSMUSG00000000594,Gm2a
ENSMUSG00000037171,Nodal
ENSMUSG00000030525,Chrna7
ENSMUSG00000024030,Abcg1
ENSMUSG00000021417,Eci2
ENSMUSG00000041633,Kctd12b
ENSMUSG00000028016,Ints12
ENSMUSG00000097562,Gm26639
ENSMUSG00000111877,Gm6477
ENSMUSG00000112605,Gm7476
ENSMUSG00000025938,Slco5a1
ENSMUSG00000034620,Rxylt1
ENSMUSG00000022037,Clu
ENSMUSG00000023883,Phf10
ENSMUSG00000078498,Zfp988
ENSMUSG00000062078,Qki
ENSMUSG00000059495,Arhgef12
ENSMUSG00000050192,Eif5a2
ENSMUSG00000108199,Gm44249
ENSMUSG00000092577,Gm7393
ENSMUSG00000032020,Ubash3b
ENSMUSG00000037636,Slc25a43
ENSMUSG00000034910,Pygo1
ENSMUSG00000021998,Lcp1
ENSMUSG00000040543,Pitpnm3
ENSMUSG00000027820,Mme
ENSMUSG00000025534,Gusb
ENSMUSG00000090000,Ier3ip1
ENSMUSG00000029090,Adgra3
ENSMUSG00000057738,Sptan1
ENSMUSG00000029233,Srd5a3
ENSMUSG00000051730,Mettl5
ENSMUSG00000075033,Nxpe3
ENSMUSG00000028278,Rragd
ENSMUSG00000023147,Get1
ENSMUSG00000019894,Slc6a15
ENSMUSG00000034473,Sec22a
ENSMUSG00000066735,Vkorc1l1
ENSMUSG00000028836,Slc30a2
ENSMUSG00000037376,Trmt6
ENSMUSG00000083282,Ctsf
ENSMUSG00000028389,Zfp37
ENSMUSG00000025766,D3Ertd751e
ENSMUSG00000020427,Igfbp3
ENSMUSG00000102633,Gm38224
ENSMUSG00000105970,Gm43360
ENSMUSG00000112254,Gm47690
ENSMUSG00000020463,Ppp4r3b
ENSMUSG00000075254,Heg1
ENSMUSG00000030614,Tmem126b
ENSMUSG00000022105,Rb1
ENSMUSG00000035569,Ankrd11
ENSMUSG00000023272,Creld2
ENSMUSG00000030643,Rab30
ENSMUSG00000030067,Foxp1
ENSMUSG00000027665,Pik3ca
ENSMUSG00000027312,Atrn
ENSMUSG00000030062,Rpn1
ENSMUSG00000022048,Dpysl2
ENSMUSG00000026655,Fam107b
ENSMUSG00000047446,Arl4a
ENSMUSG00000003402,Prkcsh
ENSMUSG00000059708,Akap17b
ENSMUSG00000030647,Ndufc2
ENSMUSG00000039202,Abhd2
ENSMUSG00000063108,Zfp26
ENSMUSG00000021893,Capn7
ENSMUSG00000063188,Or1o1
ENSMUSG00000113603,Gm47004
ENSMUSG00000108353,Gm45205
ENSMUSG00000070458,Vmn2r73
ENSMUSG00000051037,Zfp455
ENSMUSG00000089886,Gm16184
ENSMUSG00000107115,Gm43052
ENSMUSG00000020037,Rfx4
ENSMUSG00000103825,Gm38178
ENSMUSG00000108064,Gm44423
ENSMUSG00000105931,Gm43014
ENSMUSG00000083422,Gm15604
ENSMUSG00000112112,Gm48508
ENSMUSG00000098245,Gm26927
ENSMUSG00000081648,Gm13423
ENSMUSG00000008658,Rbfox1
ENSMUSG00000106588,Gm17590
ENSMUSG00000112595,Gm47340
ENSMUSG00000062929,Cfl2
ENSMUSG00000030245,Golt1b
ENSMUSG00000042298,Ttc19
ENSMUSG00000037278,Tmem97
ENSMUSG00000031111,Igsf1
ENSMUSG00000067889,Sptbn2
ENSMUSG00000038212,Mfsd14b
ENSMUSG00000003436,Dll3
ENSMUSG00000028062,Lamtor2
ENSMUSG00000112516,Gm47968
ENSMUSG00000047342,Zfp286
ENSMUSG00000041912,Tdrkh
ENSMUSG00000045053,Kcng3
ENSMUSG00000055128,Cgrrf1
ENSMUSG00000109815,Gm7082
ENSMUSG00000072501,Phf20l1
ENSMUSG00000025608,Podxl
ENSMUSG00000034566,Atp5h
ENSMUSG00000025035,Arl3
ENSMUSG00000023030,Slc11a2
ENSMUSG00000014907,Naf1
ENSMUSG00000024383,Map3k2
ENSMUSG00000032769,Trpa1
ENSMUSG00000092284,Gm8801
ENSMUSG00000035934,Pknox2
ENSMUSG00000046798,Cldn12
ENSMUSG00000047658,Gal3st3
ENSMUSG00000055567,Unc80
ENSMUSG00000111914,Gm8796
ENSMUSG00000054302,Eapp
ENSMUSG00000020300,Cpeb4
ENSMUSG00000027669,Gnb4
ENSMUSG00000024313,Mep1b
ENSMUSG00000071359,Tbpl1
ENSMUSG00000029413,Naaa
ENSMUSG00000078517,Emc1
ENSMUSG00000071415,Rpl23
ENSMUSG00000027131,Emc4
ENSMUSG00000039031,Arhgap18
ENSMUSG00000071722,Spin4
ENSMUSG00000039115,Itga9
ENSMUSG00000026675,Hsd17b7
ENSMUSG00000027288,Zfp106
ENSMUSG00000048924,Ccdc125
ENSMUSG00000040774,Cept1
ENSMUSG00000066232,Ipo7
ENSMUSG00000025873,Faf2
ENSMUSG00000061119,Prcp
ENSMUSG00000068011,Mkrn2os
ENSMUSG00000067942,Zfp160
ENSMUSG00000107921,Gm6423
ENSMUSG00000001946,Esam
ENSMUSG00000106847,Peg13
ENSMUSG00000106826,Gm42583
ENSMUSG00000105402,Gm3716
ENSMUSG00000037580,Gch1
ENSMUSG00000030287,Itpr2
ENSMUSG00000086641,Gm13663
ENSMUSG00000067529,Or4d11
ENSMUSG00000097145,9230114K14Rik
ENSMUSG00000067586,S1pr3
ENSMUSG00000049112,Oxtr
ENSMUSG00000051910,Sox6
ENSMUSG00000098708,Gm27252
ENSMUSG00000111834,Gm40020
ENSMUSG00000085444,Gm13936
ENSMUSG00000032500,Dclk3
ENSMUSG00000105679,Gm43338
ENSMUSG00000023984,Gm20517
ENSMUSG00000114774,Gm35281
ENSMUSG00000025955,Akr1cl
ENSMUSG00000084880,Tomm6os
ENSMUSG00000104022,A430073I11Rik
ENSMUSG00000025270,Alas2
ENSMUSG00000061619,Vma21-ps
ENSMUSG00000114825,Gm19119
ENSMUSG00000113301,Gm48103
ENSMUSG00000082052,Ywhaq-ps2
ENSMUSG00000090191,9230105E05Rik
ENSMUSG00000001655,Hoxc13
ENSMUSG00000029279,Brdt
ENSMUSG00000116385,Gm18334
ENSMUSG00000085678,Gm16349
ENSMUSG00000055333,Fat2
ENSMUSG00000052616,Terb1
ENSMUSG00000066150,Slc31a1
ENSMUSG00000035572,Dcaf10
ENSMUSG00000039478,Micu3
ENSMUSG00000020464,Pnpt1
ENSMUSG00000036109,Mbnl3
ENSMUSG00000044641,Pard6b
ENSMUSG00000038143,Stox2
ENSMUSG00000063455,D630045J12Rik
ENSMUSG00000059751,Rps3a3
ENSMUSG00000022844,Pdia5
ENSMUSG00000020029,Nudt4
ENSMUSG00000083837,Gm14427
ENSMUSG00000021068,Nin
ENSMUSG00000035798,Zdhhc17
ENSMUSG00000087213,2810408I11Rik
ENSMUSG00000078502,Zfp268
ENSMUSG00000030629,Zfand6
ENSMUSG00000030291,Med21
ENSMUSG00000066197,Gpr139
ENSMUSG00000081427,Gm12382
ENSMUSG00000022365,Derl1
ENSMUSG00000083270,Gm13498
ENSMUSG00000039449,Prpf18
ENSMUSG00000032305,Fam219b
ENSMUSG00000101970,Chaserr
ENSMUSG00000042035,Igsf3
ENSMUSG00000070605,Zfp992
ENSMUSG00000022354,Ndufb9
ENSMUSG00000019796,Lrp11
ENSMUSG00000032666,1700025G04Rik
ENSMUSG00000021470,Ercc6l2
ENSMUSG00000027763,Mbnl1
ENSMUSG00000025261,Huwe1
ENSMUSG00000107462,Gm7384
ENSMUSG00000022351,Sqle
ENSMUSG00000027963,Extl2
ENSMUSG00000040433,Zbtb38
ENSMUSG00000106044,Gm42860
ENSMUSG00000020716,Nf1
ENSMUSG00000020083,Fam241b
ENSMUSG00000043687,1190005I06Rik
ENSMUSG00000025092,Hspa12a
ENSMUSG00000053475,Tnfaip6
ENSMUSG00000050772,Or10ag58
ENSMUSG00000064259,Vmn1r13
ENSMUSG00000097175,Gm27018
ENSMUSG00000107094,Gm43294
ENSMUSG00000032548,Slco2a1
ENSMUSG00000081492,Gm9311
ENSMUSG00000106053,Gm20752
ENSMUSG00000021055,Esr2
ENSMUSG00000030365,Clec2i
ENSMUSG00000030711,Sult1a1
ENSMUSG00000026768,Itga8
ENSMUSG00000033214,Slitrk5
ENSMUSG00000035383,Pmch
ENSMUSG00000021186,Fbln5
ENSMUSG00000041650,Pcca
ENSMUSG00000043079,Synpo
ENSMUSG00000033237,Arid2
ENSMUSG00000025354,Dnajc14
ENSMUSG00000036167,Pphln1
ENSMUSG00000032712,Resf1
ENSMUSG00000055780,Usp26
ENSMUSG00000037674,Rfx7
ENSMUSG00000022856,Tmem41a
ENSMUSG00000064210,Ano6
ENSMUSG00000031201,Brcc3
ENSMUSG00000043991,Pura
ENSMUSG00000104960,Snhg8
ENSMUSG00000045576,St7l
ENSMUSG00000020288,Ahsa2
ENSMUSG00000062312,Erbb2
ENSMUSG00000036026,Tmem63b
ENSMUSG00000036503,Rnf13
ENSMUSG00000113238,Gm47251
ENSMUSG00000026628,Atf3
ENSMUSG00000110442,Gm45804
ENSMUSG00000082740,Gm14127
ENSMUSG00000082229,Nap1l2
ENSMUSG00000026443,Lrrn2
ENSMUSG00000116858,Gm49797
ENSMUSG00000115044,Gm48978
ENSMUSG00000038665,Dgki
ENSMUSG00000040195,Nemp1
ENSMUSG00000034349,Smc4
ENSMUSG00000061360,Phf5a
ENSMUSG00000029235,Pdcl2
ENSMUSG00000038546,Ranbp9
ENSMUSG00000029759,Pon3
ENSMUSG00000117255,Gm49864
ENSMUSG00000097452,Gm2824
ENSMUSG00000022240,Ctnnd2
ENSMUSG00000038150,Ormdl3
ENSMUSG00000054843,Atrnl1
ENSMUSG00000041777,Cir1
ENSMUSG00000002107,Celf2
ENSMUSG00000074166,AW146154
ENSMUSG00000068040,Tm9sf4
ENSMUSG00000047996,Prrg1
ENSMUSG00000041841,Rpl37
ENSMUSG00000030521,Mphosph10
ENSMUSG00000031010,Usp9x
ENSMUSG00000022257,Laptm4b
ENSMUSG00000106443,Gm42702
ENSMUSG00000013584,Aldh1a2
ENSMUSG00000025993,Slc40a1
ENSMUSG00000019841,Rev3l
ENSMUSG00000051176,Zfp42
ENSMUSG00000025781,Atp5c1
ENSMUSG00000002297,Dbf4
ENSMUSG00000047139,Cd24a
ENSMUSG00000067878,Map7d3
ENSMUSG00000033411,Ctdspl2
ENSMUSG00000102307,Gm38194
ENSMUSG00000028842,Ago3
ENSMUSG00000023175,Bsg
ENSMUSG00000024276,Zfp397
ENSMUSG00000029147,Ppm1g
ENSMUSG00000031447,Lamp1
ENSMUSG00000055302,Mrfap1
ENSMUSG00000037685,Atp8a1
ENSMUSG00000029249,Rest
ENSMUSG00000033157,Abhd10
ENSMUSG00000028653,Trit1
ENSMUSG00000032413,Rasa2
ENSMUSG00000102352,Gm38346
ENSMUSG00000044916,1700029I15Rik
ENSMUSG00000104973,A530041M06Rik
ENSMUSG00000036306,Lzts1
ENSMUSG00000027022,Xirp2
ENSMUSG00000050963,Kcns2
ENSMUSG00000044098,Rsbn1
ENSMUSG00000044258,Ctla2a
ENSMUSG00000115305,Gm30584
ENSMUSG00000113930,Gm36235
ENSMUSG00002076459,Gm54368
ENSMUSG00000117003,Gm49937
ENSMUSG00000057137,Tmem140
